time,pitch
117.75,-0.31959999999999983
117.8,-0.31959999999999983
117.85,-0.31959999999999983
117.9,-0.31959999999999983
117.95,-0.31959999999999983
118.0,-0.31959999999999983
118.05,-0.31959999999999983
118.1,-0.31959999999999983
118.15,-0.31959999999999983
118.2,-0.31959999999999983
118.25,-0.31959999999999983
118.3,-0.31959999999999983
118.35,-0.31959999999999983
118.4,-0.31959999999999983
118.45,-0.31959999999999983
118.5,-0.31959999999999983
118.55,-0.31959999999999983
118.6,-0.31959999999999983
118.65,-0.31959999999999983
118.7,-0.31959999999999983
118.75,-0.31959999999999983
118.8,-0.31959999999999983
118.85,-0.31959999999999983
118.9,-0.31959999999999983
118.95,-0.31959999999999983
119.0,-0.31959999999999983
119.05,-0.31959999999999983
119.1,-0.31959999999999983
119.15,-0.31959999999999983
119.2,-0.31959999999999983
119.25,-0.31959999999999983
119.3,-0.31959999999999983
119.35,-0.31959999999999983
119.4,-0.31959999999999983
119.45,-0.31959999999999983
119.5,-0.31959999999999983
119.55,-0.31959999999999983
119.6,-0.31959999999999983
119.65,-0.31959999999999983
119.7,-0.31959999999999983
119.75,-0.31959999999999983
119.8,-0.31959999999999983
119.85,-0.31959999999999983
119.9,-0.31959999999999983
119.95,-0.31959999999999983
120.0,-0.31959999999999983
120.05,-0.31959999999999983
120.1,-0.31959999999999983
120.15,-0.31959999999999983
120.2,-0.31959999999999983
120.25,-0.31959999999999983
120.3,-0.31959999999999983
120.35,-0.31959999999999983
120.4,-0.31959999999999983
120.45,-0.31959999999999983
120.5,-0.31959999999999983
120.55,-0.31959999999999983
120.6,-0.31959999999999983
120.65,-0.31959999999999983
120.7,-0.31959999999999983
120.75,-0.31959999999999983
120.8,-0.31959999999999983
120.85,-0.31959999999999983
120.9,-0.31959999999999983
120.95,-0.31959999999999983
121.0,-0.31959999999999983
121.05,-0.31959999999999983
121.1,-0.31959999999999983
121.15,-0.31959999999999983
121.2,-0.31959999999999983
121.25,-0.31959999999999983
121.3,-0.31959999999999983
121.35,-0.31959999999999983
121.4,-0.31959999999999983
121.45,-0.31959999999999983
121.5,-0.31959999999999983
121.55,-0.31959999999999983
121.6,-0.31959999999999983
121.65,-0.31959999999999983
121.7,-0.31959999999999983
121.75,-0.31959999999999983
121.8,-0.31959999999999983
121.85,-0.31959999999999983
121.9,-0.31959999999999983
121.95,-0.31959999999999983
122.0,-0.31959999999999983
122.05,-0.31959999999999983
122.1,-0.31959999999999983
122.15,-0.31959999999999983
122.2,-0.31959999999999983
122.25,-0.31959999999999983
122.3,-0.31959999999999983
122.35,-0.31959999999999983
122.4,-0.31959999999999983
122.45,-0.31959999999999983
122.5,-0.31959999999999983
122.55,-0.31959999999999983
122.6,-0.31959999999999983
122.65,-0.31959999999999983
122.7,-0.31959999999999983
122.75,-0.31959999999999983
122.8,-0.31959999999999983
122.85,-0.31959999999999983
122.9,-0.31959999999999983
122.95,-0.31959999999999983
123.0,-0.31959999999999983
123.05,-0.31959999999999983
123.1,-0.31959999999999983
123.15,-0.31959999999999983
123.2,-0.31959999999999983
123.25,-0.31959999999999983
123.3,-0.31959999999999983
123.35,-0.31959999999999983
123.4,-0.31959999999999983
123.45,-0.31959999999999983
123.5,-0.31959999999999983
123.55,-0.31959999999999983
123.6,-0.31959999999999983
123.65,-0.31959999999999983
123.7,-0.31959999999999983
123.75,-0.31959999999999983
123.8,-0.31959999999999983
123.85,-0.31959999999999983
123.9,-0.31959999999999983
123.95,-0.31959999999999983
124.0,-0.31959999999999983
124.05,-0.31959999999999983
124.1,-0.31959999999999983
124.15,-0.31959999999999983
124.2,-0.31959999999999983
124.25,-0.31959999999999983
124.3,-0.31959999999999983
124.35,-0.31959999999999983
124.4,-0.31959999999999983
124.45,-0.31959999999999983
124.5,-0.31959999999999983
124.55,-0.31959999999999983
124.6,-0.31959999999999983
124.65,-0.31959999999999983
124.7,-0.31959999999999983
124.75,-0.31959999999999983
124.8,-0.31959999999999983
124.85,-0.31959999999999983
124.9,-0.31959999999999983
124.95,-0.31959999999999983
125.0,-0.31959999999999983
125.05,-0.31959999999999983
125.1,-0.31959999999999983
125.15,-0.31959999999999983
125.2,-0.31959999999999983
125.25,-0.31959999999999983
125.3,-0.31959999999999983
125.35,-0.31959999999999983
125.4,-0.31959999999999983
125.45,-0.31959999999999983
125.5,-0.31959999999999983
125.55,-0.31959999999999983
125.6,-0.31959999999999983
125.65,-0.31959999999999983
125.7,-0.31959999999999983
125.75,-0.31959999999999983
125.8,-0.31959999999999983
125.85,-0.31959999999999983
125.9,-0.31959999999999983
125.95,-0.31959999999999983
126.0,-0.31959999999999983
126.05,-0.31959999999999983
126.1,-0.31959999999999983
126.15,-0.31959999999999983
126.2,-0.31959999999999983
126.25,-0.31959999999999983
126.3,-0.31959999999999983
126.35,-0.31959999999999983
126.4,-0.31959999999999983
126.45,-0.31959999999999983
126.5,-0.31959999999999983
126.55,-0.31959999999999983
126.6,-0.31959999999999983
126.65,-0.31959999999999983
126.7,-0.31959999999999983
126.75,-0.31959999999999983
126.8,-0.31959999999999983
126.85,-0.31959999999999983
126.9,-0.31959999999999983
126.95,-0.31959999999999983
127.0,-0.31959999999999983
127.05,-0.31959999999999983
127.1,-0.31959999999999983
127.15,-0.31959999999999983
127.2,-0.31959999999999983
127.25,-0.31959999999999983
127.3,-0.31959999999999983
127.35,-0.31959999999999983
127.4,-0.31959999999999983
127.45,-0.31959999999999983
127.5,-0.31959999999999983
127.55,-0.31959999999999983
127.6,-0.31959999999999983
127.65,-0.31959999999999983
127.7,-0.31959999999999983
127.75,-0.31959999999999983
127.8,-0.31959999999999983
127.85,-0.31959999999999983
127.9,-0.31959999999999983
127.95,-0.31959999999999983
128.0,-0.31959999999999983
128.05,-0.31959999999999983
128.1,-0.31959999999999983
128.15,-0.31959999999999983
128.2,-0.31959999999999983
128.25,-0.31959999999999983
128.3,-0.31959999999999983
128.35,-0.31959999999999983
128.4,-0.31959999999999983
128.45,-0.31959999999999983
128.5,-0.31959999999999983
128.55,-0.31959999999999983
128.6,-0.31959999999999983
128.65,-0.31959999999999983
128.7,-0.31959999999999983
128.75,-0.31959999999999983
128.8,-0.31959999999999983
128.85,-0.31959999999999983
128.9,-0.31959999999999983
128.95,-0.31959999999999983
129.0,-0.31959999999999983
129.05,-0.31959999999999983
129.1,-0.31959999999999983
129.15,-0.31959999999999983
129.2,-0.31959999999999983
129.25,-0.31959999999999983
129.3,-0.31959999999999983
129.35,-0.31959999999999983
129.4,-0.31959999999999983
129.45,-0.31959999999999983
129.5,-0.31959999999999983
129.55,-0.31959999999999983
129.6,-0.31959999999999983
129.65,-0.31959999999999983
129.7,-0.31959999999999983
129.75,-0.31959999999999983
129.8,-0.31959999999999983
129.85,-0.31959999999999983
129.9,-0.31959999999999983
129.95,-0.31959999999999983
130.0,-0.31959999999999983
130.05,-0.31959999999999983
130.1,-0.31959999999999983
130.15,-0.31959999999999983
130.2,-0.31959999999999983
130.25,-0.31959999999999983
130.3,-0.31959999999999983
130.35,-0.31959999999999983
130.4,-0.31959999999999983
130.45,-0.31959999999999983
130.5,-0.31959999999999983
130.55,-0.31959999999999983
130.6,-0.31959999999999983
130.65,-0.31959999999999983
130.7,-0.31959999999999983
130.75,-0.31959999999999983
130.8,-0.31959999999999983
130.85,-0.31959999999999983
130.9,-0.31959999999999983
130.95,-0.31959999999999983
131.0,-0.31959999999999983
131.05,-0.31959999999999983
131.1,-0.31959999999999983
131.15,-0.31959999999999983
131.2,-0.31959999999999983
131.25,-0.31959999999999983
131.3,-0.31959999999999983
131.35,-0.31959999999999983
131.4,-0.31959999999999983
131.45,-0.31959999999999983
131.5,-0.31959999999999983
131.55,-0.31959999999999983
131.6,-0.31959999999999983
131.65,-0.31959999999999983
131.7,-0.31959999999999983
131.75,-0.31959999999999983
131.8,-0.31959999999999983
131.85,-0.31959999999999983
131.9,-0.31959999999999983
131.95,-0.31959999999999983
132.0,-0.31959999999999983
132.05,-0.31959999999999983
132.1,-0.31959999999999983
132.15,-0.31959999999999983
132.2,-0.31959999999999983
132.25,-0.31959999999999983
132.3,-0.31959999999999983
132.35,-0.31959999999999983
132.4,-0.31959999999999983
132.45,-0.31959999999999983
132.5,-0.31959999999999983
132.55,-0.31959999999999983
132.6,-0.31959999999999983
132.65,-0.31959999999999983
132.7,-0.31959999999999983
132.75,-0.31959999999999983
132.8,-0.31959999999999983
132.85,-0.31959999999999983
132.9,-0.31959999999999983
132.95,-0.31959999999999983
133.0,-0.31959999999999983
133.05,-0.31959999999999983
133.1,-0.31959999999999983
133.15,-0.31959999999999983
133.2,-0.31959999999999983
133.25,-0.31959999999999983
133.3,-0.31959999999999983
133.35,-0.31959999999999983
133.4,-0.31959999999999983
133.45,-0.31959999999999983
133.5,-0.31959999999999983
133.55,-0.31959999999999983
133.6,-0.31959999999999983
133.65,-0.31959999999999983
133.7,-0.31959999999999983
133.75,-0.31959999999999983
133.8,-0.31959999999999983
133.85,-0.31959999999999983
133.9,-0.31959999999999983
133.95,-0.31959999999999983
134.0,-0.31959999999999983
134.05,-0.31959999999999983
134.1,-0.31959999999999983
134.15,-0.31959999999999983
134.2,-0.31959999999999983
134.25,-0.31959999999999983
134.3,-0.31959999999999983
134.35,-0.31959999999999983
134.4,-0.31959999999999983
134.45,-0.31959999999999983
134.5,-0.31959999999999983
134.55,-0.31959999999999983
134.6,-0.31959999999999983
134.65,-0.31959999999999983
134.7,-0.31959999999999983
134.75,-0.31959999999999983
134.8,-0.31959999999999983
134.85,-0.31959999999999983
134.9,-0.31959999999999983
134.95,-0.31959999999999983
135.0,-0.31959999999999983
135.05,-0.31959999999999983
135.1,-0.31959999999999983
135.15,-0.31959999999999983
135.2,-0.31959999999999983
135.25,-0.31959999999999983
135.3,-0.31959999999999983
135.35,-0.31959999999999983
135.4,-0.31959999999999983
135.45,-0.31959999999999983
135.5,-0.31959999999999983
135.55,-0.31959999999999983
135.6,-0.31959999999999983
135.65,-0.31959999999999983
135.7,-0.31959999999999983
135.75,-0.31959999999999983
135.8,-0.31959999999999983
135.85,-0.31959999999999983
135.9,-0.31959999999999983
135.95,-0.31959999999999983
136.0,-0.31959999999999983
136.05,-0.31959999999999983
136.1,-0.31959999999999983
136.15,-0.31959999999999983
136.2,-0.31959999999999983
136.25,-0.31959999999999983
136.3,-0.31959999999999983
136.35,-0.31959999999999983
136.4,-0.31959999999999983
136.45,-0.31959999999999983
136.5,-0.31959999999999983
136.55,-0.31959999999999983
136.6,-0.31959999999999983
136.65,-0.31959999999999983
136.7,-0.31959999999999983
136.75,-0.31959999999999983
136.8,-0.31959999999999983
136.85,-0.31959999999999983
136.9,-0.31959999999999983
136.95,-0.31959999999999983
137.0,-0.31959999999999983
137.05,-0.31959999999999983
137.1,-0.31959999999999983
137.15,-0.31959999999999983
137.2,-0.31959999999999983
137.25,-0.31959999999999983
137.3,-0.31959999999999983
137.35,-0.31959999999999983
137.4,-0.31959999999999983
137.45,-0.31959999999999983
137.5,-0.31959999999999983
137.55,-0.31959999999999983
137.6,-0.31959999999999983
137.65,-0.31959999999999983
137.7,-0.31959999999999983
137.75,-0.31959999999999983
137.8,-0.31959999999999983
137.85,-0.31959999999999983
137.9,-0.31959999999999983
137.95,-0.31959999999999983
138.0,-0.31959999999999983
138.05,-0.31959999999999983
138.1,-0.31959999999999983
138.15,-0.31959999999999983
138.2,-0.31959999999999983
138.25,-0.31959999999999983
138.3,-0.31959999999999983
138.35,-0.31959999999999983
138.4,-0.31959999999999983
138.45,-0.31959999999999983
138.5,-0.31959999999999983
138.55,-0.31959999999999983
138.6,-0.31959999999999983
138.65,-0.31959999999999983
138.7,-0.31959999999999983
138.75,-0.31959999999999983
138.8,-0.31959999999999983
138.85,-0.31959999999999983
138.9,-0.31959999999999983
138.95,-0.31959999999999983
139.0,-0.31959999999999983
139.05,-0.31959999999999983
139.1,-0.31959999999999983
139.15,-0.31959999999999983
139.2,-0.31959999999999983
139.25,-0.31959999999999983
139.3,-0.31959999999999983
139.35,-0.31959999999999983
139.4,-0.31959999999999983
139.45,-0.31959999999999983
139.5,-0.31959999999999983
139.55,-0.31959999999999983
139.6,-0.31959999999999983
139.65,-0.31959999999999983
139.7,-0.31959999999999983
139.75,-0.31959999999999983
139.8,-0.31959999999999983
139.85,-0.31959999999999983
139.9,-0.31959999999999983
139.95,-0.31959999999999983
140.0,-0.31959999999999983
140.05,-0.31959999999999983
140.1,-0.31959999999999983
140.15,-0.31959999999999983
140.2,-0.31959999999999983
140.25,-0.31959999999999983
140.3,-0.31959999999999983
140.35,-0.31959999999999983
140.4,-0.31959999999999983
140.45,-0.31959999999999983
140.5,-0.31959999999999983
140.55,-0.31959999999999983
140.6,-0.31959999999999983
140.65,-0.31959999999999983
140.7,-0.31959999999999983
140.75,-0.31959999999999983
140.8,-0.31959999999999983
140.85,-0.31959999999999983
140.9,-0.31959999999999983
140.95,-0.31959999999999983
141.0,-0.31959999999999983
141.05,-0.31959999999999983
141.1,-0.31959999999999983
141.15,-0.31959999999999983
141.2,-0.31959999999999983
141.25,-0.31959999999999983
141.3,-0.31959999999999983
141.35,-0.31959999999999983
141.4,-0.31959999999999983
141.45,-0.31959999999999983
141.5,-0.31959999999999983
141.55,-0.31959999999999983
141.6,-0.31959999999999983
141.65,-0.31959999999999983
141.7,-0.31959999999999983
141.75,-0.31959999999999983
141.8,-0.31959999999999983
141.85,-0.31959999999999983
141.9,-0.31959999999999983
141.95,-0.31959999999999983
142.0,-0.31959999999999983
142.05,-0.31959999999999983
142.1,-0.31959999999999983
142.15,-0.31959999999999983
142.2,-0.31959999999999983
142.25,-0.31959999999999983
142.3,-0.31959999999999983
142.35,-0.31959999999999983
142.4,-0.31959999999999983
142.45,-0.31959999999999983
142.5,-0.31959999999999983
142.55,-0.31959999999999983
142.6,-0.31959999999999983
142.65,-0.31959999999999983
142.7,-0.31959999999999983
142.75,-0.31959999999999983
142.8,-0.31959999999999983
142.85,-0.31959999999999983
142.9,-0.31959999999999983
142.95,-0.31959999999999983
143.0,-0.31959999999999983
143.05,-0.31959999999999983
143.1,-0.31959999999999983
143.15,-0.31959999999999983
143.2,-0.31959999999999983
143.25,-0.31959999999999983
143.3,-0.31959999999999983
143.35,-0.31959999999999983
143.4,-0.31959999999999983
143.45,-0.31959999999999983
143.5,-0.31959999999999983
143.55,-0.31959999999999983
143.6,-0.31959999999999983
143.65,-0.31959999999999983
143.7,-0.31959999999999983
143.75,-0.31959999999999983
143.8,-0.31959999999999983
143.85,-0.31959999999999983
143.9,-0.31959999999999983
143.95,-0.31959999999999983
144.0,-0.31959999999999983
144.05,-0.31959999999999983
144.1,-0.31959999999999983
144.15,-0.31959999999999983
144.2,-0.31959999999999983
144.25,-0.31959999999999983
144.3,-0.31959999999999983
144.35,-0.31959999999999983
144.4,-0.31959999999999983
144.45,-0.31959999999999983
144.5,-0.31959999999999983
144.55,-0.31959999999999983
144.6,-0.31959999999999983
144.65,-0.31959999999999983
144.7,-0.31959999999999983
144.75,-0.31959999999999983
144.8,-0.31959999999999983
144.85,-0.31959999999999983
144.9,-0.31959999999999983
144.95,-0.31959999999999983
145.0,-0.31959999999999983
145.05,-0.31959999999999983
145.1,-0.31959999999999983
145.15,-0.31959999999999983
145.2,-0.31959999999999983
145.25,-0.31959999999999983
145.3,-0.31959999999999983
145.35,-0.31959999999999983
145.4,-0.31959999999999983
145.45,-0.31959999999999983
145.5,-0.31959999999999983
145.55,-0.31959999999999983
145.6,-0.31959999999999983
145.65,-0.31959999999999983
145.7,-0.31959999999999983
145.75,-0.31959999999999983
145.8,-0.31959999999999983
145.85,-0.31959999999999983
145.9,-0.31959999999999983
145.95,-0.31959999999999983
146.0,-0.31959999999999983
146.05,-0.31959999999999983
146.1,-0.31959999999999983
146.15,-0.31959999999999983
146.2,-0.31959999999999983
146.25,-0.31959999999999983
146.3,-0.31959999999999983
146.35,-0.31959999999999983
146.4,-0.31959999999999983
146.45,-0.31959999999999983
146.5,-0.31959999999999983
146.55,-0.31959999999999983
146.6,-0.31959999999999983
146.65,-0.31959999999999983
146.7,-0.31959999999999983
146.75,-0.31959999999999983
146.8,-0.31959999999999983
146.85,-0.31959999999999983
146.9,-0.31959999999999983
146.95,-0.31959999999999983
147.0,-0.31959999999999983
147.05,-0.31959999999999983
147.1,-0.31959999999999983
147.15,-0.31959999999999983
147.2,-0.31959999999999983
147.25,-0.31959999999999983
147.3,-0.31959999999999983
147.35,-0.31959999999999983
147.4,-0.31959999999999983
147.45,-0.31959999999999983
147.5,-0.31959999999999983
147.55,-0.31959999999999983
147.6,-0.31959999999999983
147.65,-0.31959999999999983
147.7,-0.31959999999999983
147.75,-0.31959999999999983
147.8,-0.31959999999999983
147.85,-0.31959999999999983
147.9,-0.31959999999999983
147.95,-0.31959999999999983
148.0,-0.31959999999999983
148.05,-0.31959999999999983
148.1,-0.31959999999999983
148.15,-0.31959999999999983
148.2,-0.31959999999999983
148.25,-0.31959999999999983
148.3,-0.31959999999999983
148.35,-0.31959999999999983
148.4,-0.31959999999999983
148.45,-0.31959999999999983
148.5,-0.31959999999999983
148.55,-0.31959999999999983
148.6,-0.31959999999999983
148.65,-0.31959999999999983
148.7,-0.31959999999999983
148.75,-0.31959999999999983
148.8,-0.31959999999999983
148.85,-0.31959999999999983
148.9,-0.31959999999999983
148.95,-0.31959999999999983
149.0,-0.31959999999999983
149.05,-0.31959999999999983
149.1,-0.31959999999999983
149.15,-0.31959999999999983
149.2,-0.31959999999999983
149.25,-0.31959999999999983
149.3,-0.31959999999999983
149.35,-0.31959999999999983
149.4,-0.31959999999999983
149.45,-0.31959999999999983
149.5,-0.31959999999999983
149.55,-0.31959999999999983
149.6,-0.31959999999999983
149.65,-0.31959999999999983
149.7,-0.31959999999999983
149.75,-0.31959999999999983
149.8,-0.31959999999999983
149.85,-0.31959999999999983
149.9,-0.31959999999999983
149.95,-0.31959999999999983
150.0,-0.31959999999999983
150.05,-0.31959999999999983
150.1,-0.31959999999999983
150.15,-0.31959999999999983
150.2,-0.31959999999999983
150.25,-0.31959999999999983
150.3,-0.31959999999999983
150.35,-0.31959999999999983
150.4,-0.31959999999999983
150.45,-0.31959999999999983
150.5,-0.31959999999999983
150.55,-0.31959999999999983
150.6,-0.31959999999999983
150.65,-0.31959999999999983
150.7,-0.31959999999999983
150.75,-0.31959999999999983
150.8,-0.31959999999999983
150.85,-0.31959999999999983
150.9,-0.31959999999999983
150.95,-0.31959999999999983
151.0,-0.31959999999999983
151.05,-0.31959999999999983
151.1,-0.31959999999999983
151.15,-0.31959999999999983
151.2,-0.31959999999999983
151.25,-0.31959999999999983
151.3,-0.31959999999999983
151.35,-0.31959999999999983
151.4,-0.31959999999999983
151.45,-0.31959999999999983
151.5,-0.31959999999999983
151.55,-0.31959999999999983
151.6,-0.31959999999999983
151.65,-0.31959999999999983
151.7,-0.31959999999999983
151.75,-0.31959999999999983
151.8,-0.31959999999999983
151.85,-0.31959999999999983
151.9,-0.31959999999999983
151.95,-0.31959999999999983
152.0,-0.31959999999999983
152.05,-0.31959999999999983
152.1,-0.31959999999999983
152.15,-0.31959999999999983
152.2,-0.31959999999999983
152.25,-0.31959999999999983
152.3,-0.31959999999999983
152.35,-0.31959999999999983
152.4,-0.31959999999999983
152.45,-0.31959999999999983
152.5,-0.31959999999999983
152.55,-0.31959999999999983
152.6,-0.31959999999999983
152.65,-0.31959999999999983
152.7,-0.31959999999999983
152.75,-0.31959999999999983
152.8,-0.31959999999999983
152.85,-0.31959999999999983
152.9,-0.31959999999999983
152.95,-0.31959999999999983
153.0,-0.31959999999999983
153.05,-0.31959999999999983
153.1,-0.31959999999999983
153.15,-0.31959999999999983
153.2,-0.31959999999999983
153.25,-0.31959999999999983
153.3,-0.31959999999999983
153.35,-0.31959999999999983
153.4,-0.31959999999999983
153.45,-0.31959999999999983
153.5,-0.31959999999999983
153.55,-0.31959999999999983
153.6,-0.31959999999999983
153.65,-0.31959999999999983
153.7,-0.31959999999999983
153.75,-0.31959999999999983
153.8,-0.31959999999999983
153.85,-0.31959999999999983
153.9,-0.31959999999999983
153.95,-0.31959999999999983
154.0,-0.31959999999999983
154.05,-0.31959999999999983
154.1,-0.31959999999999983
154.15,-0.31959999999999983
154.2,-0.31959999999999983
154.25,-0.31959999999999983
154.3,-0.31959999999999983
154.35,-0.31959999999999983
154.4,-0.31959999999999983
154.45,-0.31959999999999983
154.5,-0.31959999999999983
154.55,-0.31959999999999983
154.6,-0.31959999999999983
154.65,-0.31959999999999983
154.7,-0.31959999999999983
154.75,-0.31959999999999983
154.8,-0.31959999999999983
154.85,-0.31959999999999983
154.9,-0.31959999999999983
154.95,-0.31959999999999983
155.0,-0.31959999999999983
155.05,-0.31959999999999983
155.1,-0.31959999999999983
155.15,-0.31959999999999983
155.2,-0.31959999999999983
155.25,-0.31959999999999983
155.3,-0.31959999999999983
155.35,-0.31959999999999983
155.4,-0.31959999999999983
155.45,-0.31959999999999983
155.5,-0.31959999999999983
155.55,-0.31959999999999983
155.6,-0.31959999999999983
155.65,-0.31959999999999983
155.7,-0.31959999999999983
155.75,-0.31959999999999983
155.8,-0.31959999999999983
155.85,-0.31959999999999983
155.9,-0.31959999999999983
155.95,-0.31959999999999983
156.0,-0.31959999999999983
156.05,-0.31959999999999983
156.1,-0.31959999999999983
156.15,-0.31959999999999983
156.2,-0.31959999999999983
156.25,-0.31959999999999983
156.3,-0.31959999999999983
156.35,-0.31959999999999983
156.4,-0.31959999999999983
156.45,-0.31959999999999983
156.5,-0.31959999999999983
156.55,-0.31959999999999983
156.6,-0.31959999999999983
156.65,-0.31959999999999983
156.7,-0.31959999999999983
156.75,-0.31959999999999983
156.8,-0.31959999999999983
156.85,-0.31959999999999983
156.9,-0.31959999999999983
156.95,-0.31959999999999983
157.0,-0.31959999999999983
157.05,-0.31959999999999983
157.1,-0.31959999999999983
157.15,-0.31959999999999983
157.2,-0.31959999999999983
157.25,-0.31959999999999983
157.3,-0.31959999999999983
157.35,-0.31959999999999983
157.4,-0.31959999999999983
157.45,-0.31959999999999983
157.5,-0.31959999999999983
157.55,-0.31959999999999983
157.6,-0.31959999999999983
157.65,-0.31959999999999983
157.7,-0.31959999999999983
157.75,-0.31959999999999983
157.8,-0.31959999999999983
157.85,-0.31959999999999983
157.9,-0.31959999999999983
157.95,-0.31959999999999983
158.0,-0.31959999999999983
158.05,-0.31959999999999983
158.1,-0.31959999999999983
158.15,-0.31959999999999983
158.2,-0.31959999999999983
158.25,-0.31959999999999983
158.3,-0.31959999999999983
158.35,-0.31959999999999983
158.4,-0.31959999999999983
158.45,-0.31959999999999983
158.5,-0.31959999999999983
158.55,-0.31959999999999983
158.6,-0.31959999999999983
158.65,-0.31959999999999983
158.7,-0.31959999999999983
158.75,-0.31959999999999983
158.8,-0.31959999999999983
158.85,-0.31959999999999983
158.9,-0.31959999999999983
158.95,-0.31959999999999983
159.0,-0.31959999999999983
159.05,-0.31959999999999983
159.1,-0.31959999999999983
159.15,-0.31959999999999983
159.2,-0.31959999999999983
159.25,-0.31959999999999983
159.3,-0.31959999999999983
159.35,-0.31959999999999983
159.4,-0.31959999999999983
159.45,-0.31959999999999983
159.5,-0.31959999999999983
159.55,-0.31959999999999983
159.6,-0.31959999999999983
159.65,-0.31959999999999983
159.7,-0.31959999999999983
159.75,-0.31959999999999983
159.8,-0.31959999999999983
159.85,-0.31959999999999983
159.9,-0.31959999999999983
159.95,-0.31959999999999983
160.0,-0.31959999999999983
160.05,-0.31959999999999983
160.1,-0.31959999999999983
160.15,-0.31959999999999983
160.2,-0.31959999999999983
160.25,-0.31959999999999983
160.3,-0.31959999999999983
160.35,-0.31959999999999983
160.4,-0.31959999999999983
160.45,-0.31959999999999983
160.5,-0.31959999999999983
160.55,-0.31959999999999983
160.6,-0.31959999999999983
160.65,-0.31959999999999983
160.7,-0.31959999999999983
160.75,-0.31959999999999983
160.8,-0.31959999999999983
160.85,-0.31959999999999983
160.9,-0.31959999999999983
160.95,-0.31959999999999983
161.0,-0.31959999999999983
161.05,-0.31959999999999983
161.1,-0.31959999999999983
161.15,-0.31959999999999983
161.2,-0.31959999999999983
161.25,-0.31959999999999983
161.3,-0.31959999999999983
161.35,-0.31959999999999983
161.4,-0.31959999999999983
161.45,-0.31959999999999983
161.5,-0.31959999999999983
161.55,-0.31959999999999983
161.6,-0.31959999999999983
161.65,-0.31959999999999983
161.7,-0.31959999999999983
161.75,-0.31959999999999983
161.8,-0.31959999999999983
161.85,-0.31959999999999983
161.9,-0.31959999999999983
161.95,-0.31959999999999983
162.0,-0.31959999999999983
162.05,-0.31959999999999983
162.1,-0.31959999999999983
162.15,-0.31959999999999983
162.2,-0.31959999999999983
162.25,-0.31959999999999983
162.3,-0.31959999999999983
162.35,-0.31959999999999983
162.4,-0.31959999999999983
162.45,-0.31959999999999983
162.5,-0.31959999999999983
162.55,-0.31959999999999983
162.6,-0.31959999999999983
162.65,-0.31959999999999983
162.7,-0.31959999999999983
162.75,-0.31959999999999983
162.8,-0.31959999999999983
162.85,-0.31959999999999983
162.9,-0.31959999999999983
162.95,-0.31959999999999983
163.0,-0.31959999999999983
163.05,-0.31959999999999983
163.1,-0.31959999999999983
163.15,-0.31959999999999983
163.2,-0.31959999999999983
163.25,-0.31959999999999983
163.3,-0.31959999999999983
163.35,-0.31959999999999983
163.4,-0.31959999999999983
163.45,-0.31959999999999983
163.5,-0.31959999999999983
163.55,-0.31959999999999983
163.6,-0.31959999999999983
163.65,-0.31959999999999983
163.7,-0.31959999999999983
163.75,-0.31959999999999983
163.8,-0.31959999999999983
163.85,-0.31959999999999983
163.9,-0.31959999999999983
163.95,-0.31959999999999983
164.0,-0.31959999999999983
164.05,-0.31959999999999983
164.1,-0.31959999999999983
164.15,-0.31959999999999983
164.2,-0.31959999999999983
164.25,-0.31959999999999983
164.3,-0.31959999999999983
164.35,-0.31959999999999983
164.4,-0.31959999999999983
164.45,-0.31959999999999983
164.5,-0.31959999999999983
164.55,-0.31959999999999983
164.6,-0.31959999999999983
164.65,-0.31959999999999983
164.7,-0.31959999999999983
164.75,-0.31959999999999983
164.8,-0.31959999999999983
164.85,-0.31959999999999983
164.9,-0.31959999999999983
164.95,-0.31959999999999983
165.0,-0.31959999999999983
165.05,-0.31959999999999983
165.1,-0.31959999999999983
165.15,-0.31959999999999983
165.2,-0.31959999999999983
165.25,-0.31959999999999983
165.3,-0.31959999999999983
165.35,-0.31959999999999983
165.4,-0.31959999999999983
165.45,-0.31959999999999983
165.5,-0.31959999999999983
165.55,-0.31959999999999983
165.6,-0.31959999999999983
165.65,-0.31959999999999983
165.7,-0.31959999999999983
165.75,-0.31959999999999983
165.8,-0.31959999999999983
165.85,-0.31959999999999983
165.9,-0.31959999999999983
165.95,-0.31959999999999983
166.0,-0.31959999999999983
166.05,-0.31959999999999983
166.1,-0.31959999999999983
166.15,-0.31959999999999983
166.2,-0.31959999999999983
166.25,-0.31959999999999983
166.3,-0.31959999999999983
166.35,-0.31959999999999983
166.4,-0.31959999999999983
166.45,-0.31959999999999983
166.5,-0.31959999999999983
166.55,-0.31959999999999983
166.6,-0.31959999999999983
166.65,-0.31959999999999983
166.7,-0.31959999999999983
166.75,-0.31959999999999983
166.8,-0.31959999999999983
166.85,-0.31959999999999983
166.9,-0.31959999999999983
166.95,-0.31959999999999983
167.0,-0.31959999999999983
167.05,-0.31959999999999983
167.1,-0.31959999999999983
167.15,-0.31959999999999983
167.2,-0.31959999999999983
167.25,-0.31959999999999983
167.3,-0.31959999999999983
167.35,-0.31959999999999983
167.4,-0.31959999999999983
167.45,-0.31959999999999983
167.5,-0.31959999999999983
167.55,-0.31959999999999983
167.6,-0.31959999999999983
167.65,-0.31959999999999983
