time,x_t,phi_shaft,q_b0_m0,q_b1_m0,q_b2_m0,q_b3_m0,q_b4_m0,q_b5_m0,q_b0_m1,q_b0_m2,q_b1_m1,q_b1_m2,q_b2_m1,q_b2_m2,q_b3_m1,q_b3_m2,q_b4_m1,q_b4_m2,q_b5_m1,q_b5_m2
9.415692821368948,0.0,23.738450498417933,22.46035866324378,22.46035866324378,22.46035866324378,22.46035866324378,22.46035866324378,22.46035866324378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.449081803005008,0.0,23.906808303371253,22.323874547547426,22.323874547547426,22.323874547547426,22.323874547547426,22.323874547547426,22.323874547547426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.482470784641068,0.0,24.075761012229002,22.182016312414515,22.182016312414515,22.182016312414515,22.182016312414515,22.182016312414515,22.182016312414515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.515859766277128,0.0,24.24530862499118,22.034640668256745,22.034640668256745,22.034640668256745,22.034640668256745,22.034640668256745,22.034640668256745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.549248747913188,0.0,24.415451141657783,21.881606722768748,21.881606722768748,21.881606722768748,21.881606722768748,21.881606722768748,21.881606722768748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.582637729549248,0.0,24.586188562228816,21.722776661673514,21.722776661673514,21.722776661673514,21.722776661673514,21.722776661673514,21.722776661673514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.616026711185308,0.0,24.757520886704278,21.558016474099382,21.558016474099382,21.558016474099382,21.558016474099382,21.558016474099382,21.558016474099382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.649415692821368,0.0,24.929448115084167,21.38719672171712,21.38719672171712,21.38719672171712,21.38719672171712,21.38719672171712,21.38719672171712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.68280467445743,0.0,25.101970247368488,21.21019335021075,21.21019335021075,21.21019335021075,21.21019335021075,21.21019335021075,21.21019335021075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.71619365609349,0.0,25.275087283557237,21.02688854104655,21.02688854104655,21.02688854104655,21.02688854104655,21.02688854104655,21.02688854104655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.74958263772955,0.0,25.448799223650415,20.837171600841394,20.837171600841394,20.837171600841394,20.837171600841394,20.837171600841394,20.837171600841394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.78297161936561,0.0,25.62310606764802,20.640939884919472,20.640939884919472,20.640939884919472,20.640939884919472,20.640939884919472,20.640939884919472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.81636060100167,0.0,25.798007815550054,20.4380997508893,20.4380997508893,20.4380997508893,20.4380997508893,20.4380997508893,20.4380997508893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.84974958263773,0.0,25.973504467356516,20.228567537278973,20.228567537278973,20.228567537278973,20.228567537278973,20.228567537278973,20.228567537278973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.88313856427379,0.0,26.149596023067406,20.01227056144453,20.01227056144453,20.01227056144453,20.01227056144453,20.01227056144453,20.01227056144453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.91652754590985,0.0,26.32628248268273,19.789148130126296,19.789148130126296,19.789148130126296,19.789148130126296,19.789148130126296,19.789148130126296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.94991652754591,0.0,26.50356384620248,19.559152555182663,19.559152555182663,19.559152555182663,19.559152555182663,19.559152555182663,19.559152555182663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.98330550918197,0.0,26.681440113626657,19.322250166196604,19.322250166196604,19.322250166196604,19.322250166196604,19.322250166196604,19.322250166196604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.016694490818029,0.0,26.859911284955263,19.078422310842328,19.078422310842328,19.078422310842328,19.078422310842328,19.078422310842328,19.078422310842328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.050083472454089,0.0,27.038977360188298,18.827666333138833,18.827666333138833,18.827666333138833,18.827666333138833,18.827666333138833,18.827666333138833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.083472454090149,0.0,27.21863833932576,18.569996519021768,18.569996519021768,18.569996519021768,18.569996519021768,18.569996519021768,18.569996519021768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.116861435726209,0.0,27.39889422236765,18.305444998058157,18.305444998058157,18.305444998058157,18.305444998058157,18.305444998058157,18.305444998058157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.15025041736227,0.0,27.579745009313974,18.034062589632256,18.034062589632256,18.034062589632256,18.034062589632256,18.034062589632256,18.034062589632256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.18363939899833,0.0,27.761190700164725,17.755919581566037,17.755919581566037,17.755919581566037,17.755919581566037,17.755919581566037,17.755919581566037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.21702838063439,0.0,27.943231294919904,17.471106428929918,17.471106428929918,17.471106428929918,17.471106428929918,17.471106428929918,17.471106428929918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.25041736227045,0.0,28.12586679357951,17.17973436076544,17.17973436076544,17.17973436076544,17.17973436076544,17.17973436076544,17.17973436076544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.28380634390651,0.0,28.309097196143547,16.881935882605195,16.881935882605195,16.881935882605195,16.881935882605195,16.881935882605195,16.881935882605195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.31719532554257,0.0,28.49292250261201,16.57786516304895,16.57786516304895,16.57786516304895,16.57786516304895,16.57786516304895,16.57786516304895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.35058430717863,0.0,28.677342712984903,16.267698293255577,16.267698293255577,16.267698293255577,16.267698293255577,16.267698293255577,16.267698293255577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.38397328881469,0.0,28.862357827262226,15.951633409043307,15.951633409043307,15.951633409043307,15.951633409043307,15.951633409043307,15.951633409043307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.41736227045075,0.0,29.047967845443978,15.629890666363353,15.629890666363353,15.629890666363353,15.629890666363353,15.629890666363353,15.629890666363353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.45075125208681,0.0,29.234172767530158,15.302712062218536,15.302712062218536,15.302712062218536,15.302712062218536,15.302712062218536,15.302712062218536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.48414023372287,0.0,29.420972593520766,14.97036109463487,14.97036109463487,14.97036109463487,14.97036109463487,14.97036109463487,14.97036109463487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.51752921535893,0.0,29.608367323415802,14.633122257041277,14.633122257041277,14.633122257041277,14.633122257041277,14.633122257041277,14.633122257041277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.55091819699499,0.0,29.796356957215266,14.291300364353214,14.291300364353214,14.291300364353214,14.291300364353214,14.291300364353214,14.291300364353214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.584307178631052,0.0,29.98494149491916,13.94521971015774,13.94521971015774,13.94521971015774,13.94521971015774,13.94521971015774,13.94521971015774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.617696160267112,0.0,30.174120936527483,13.595223056629559,13.595223056629559,13.595223056629559,13.595223056629559,13.595223056629559,13.595223056629559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.651085141903172,0.0,30.363895282040236,13.241670461125784,13.241670461125784,13.241670461125784,13.241670461125784,13.241670461125784,13.241670461125784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.684474123539232,0.0,30.554264531457417,12.884937945769632,12.884937945769632,12.884937945769632,12.884937945769632,12.884937945769632,12.884937945769632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.717863105175292,0.0,30.745228684779025,12.525416018687634,12.525416018687634,12.525416018687634,12.525416018687634,12.525416018687634,12.525416018687634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.751252086811352,0.0,30.936787742005063,12.16350805786268,12.16350805786268,12.16350805786268,12.16350805786268,12.16350805786268,12.16350805786268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.784641068447412,0.0,31.128941703135528,11.799628570750748,11.799628570750748,11.799628570750748,11.799628570750748,11.799628570750748,11.799628570750748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.818030050083472,0.0,31.32169056817042,11.434201344833753,11.434201344833753,11.434201344833753,11.434201344833753,11.434201344833753,11.434201344833753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.851419031719532,0.0,31.515034337109746,11.067657506091852,11.067657506091852,11.067657506091852,11.067657506091852,11.067657506091852,11.067657506091852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.884808013355592,0.0,31.7089730099535,10.700433503933946,10.700433503933946,10.700433503933946,10.700433503933946,10.700433503933946,10.700433503933946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.918196994991652,0.0,31.90350658670168,10.332969042381437,10.332969042381437,10.332969042381437,10.332969042381437,10.332969042381437,10.332969042381437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.951585976627712,0.0,32.09863506735429,9.965704978228972,9.965704978228972,9.965704978228972,9.965704978228972,9.965704978228972,9.965704978228972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
