time,x_t,phi_shaft,q_b0_m0,q_b0_m1,q_b0_m2
91.15,0.7700043991806061,69.24531273135024,9.470799952633275,-0.0072910865885918285,0.2381345195752751
91.2,0.7600186187302598,69.2950536302509,9.55926027902469,0.007894202155298399,0.2600263838788875
91.25,0.7510461162927018,69.34477504258928,9.663656091146944,0.039486863374722576,0.2767628115572673
91.3,0.7431912405690461,69.39447916320516,9.78236213661527,0.0871271767452583,0.28985510863581865
91.35,0.7365555477632574,69.44417150035103,9.911755498243597,0.14830953400125507,0.3019151789244668
91.4,0.7312236217000552,69.49386043515142,10.04516313271993,0.21870336258199624,0.3113058831999535
91.45,0.7272673968608279,69.54355679340416,10.171855769977466,0.292477081377005,0.3117295250382691
91.5,0.7247583464621423,69.59327212167504,10.28143465744438,0.3633838307387928,0.3000917249980574
91.55,0.7237690326454586,69.64301689031707,10.368319988374644,0.4260188647280646,0.2808029446002576
91.6,0.7243607316064878,69.69279926597713,10.432396072642948,0.4766325622991333,0.2626889502947005
91.65,0.7265658486436892,69.7426241910734,10.477196807067372,0.513438212620586,0.25387105074550825
91.7,0.7303758778944502,69.7924931463925,10.506666006267714,0.5363836322344427,0.2573640349555431
91.75,0.7357369410313845,69.84240410045402,10.522580565769923,0.5467542379496604,0.2697864356823078
91.8,0.7425529168482929,69.89235147027088,10.524093867062934,0.5468945998834985,0.28401037685526326
91.85,0.7507030419592154,69.942326996784,10.509378079782115,0.54001440997365,0.2936957213475335
91.9,0.760061436500701,69.99232116670427,10.478023762295743,0.5300113306762221,0.2967028605798684
91.95,0.770501888775482,70.04232432341237,10.43178323533422,0.5210944573976386,0.29547457781692116
92.0,0.7818936678420829,70.0923275515003,10.373320529798908,0.5171471727477386,0.29461725622268836
92.05,0.7940966617326125,70.14232344962366,10.304991693483109,0.5211682484370168,0.29724800618562525
92.1,0.8069507292967812,70.19230598153547,10.229098821430094,0.5350764602993423,0.3035012669168255
92.15,0.8202709797588392,70.24227018713815,10.149147991746844,0.5596977497168582,0.3122266590441303
92.2,0.8338583490034955,70.29221274675234,10.070820018427982,0.594723829408134,0.32316422210571555
92.25,0.8475118364903428,70.34213271808626,10.000802632458456,0.6385368030209131,0.3366268983090447
92.3,0.861039845750743,70.39203231163383,9.943751287647052,0.6879609980421678,0.35058106786602933
92.35,0.8742710829721356,70.44191698725511,9.901274306311908,0.7385116688147331,0.3592909256378818
92.4,0.8870666821890453,70.49179450216609,9.873562256173368,0.7851465616550266,0.356201976233253
92.45,0.8993361137693608,70.54167387575964,9.860743280519852,0.8229800382098087,0.33814134135619694
92.5,0.9110470795231763,70.59156462236061,9.862522835879924,0.8477743259570897,0.3067033789975768
92.55,0.9222186223463621,70.64147555382003,9.87650548954943,0.8562653041101581,0.26771119417806133
92.6,0.9329043154592201,70.69141335367406,9.895548755010966,0.8462989365646995,0.2301839161377807
92.65,0.943167483461303,70.741381402269,9.908087208610889,0.817259978777371,0.2029512593764243
92.7,0.9530537559487487,70.79137896467348,9.903484996927084,0.7708738663199253,0.19130335227596335
92.75,0.962572269671446,70.84140085434433,9.875619525139088,0.711400916916954,0.19618153319642678
92.8,0.9716861867586151,70.8914377080826,9.822836006601856,0.6450956977314026,0.21450712733840532
92.85,0.9803171477611479,70.94147738472567,9.747158236392332,0.5793242622586626,0.24016926522034598
92.9,0.9883655582455015,70.99150745617581,9.653199534334119,0.5214205246760895,0.26617847849932563
92.95,0.9957355522280559,71.04151784355932,9.54709269728093,0.477523835711325,0.2877288516488835
93.0,1.0023506975527432,71.09150259419417,9.436294208289434,0.4517512163818551,0.304608654967923
93.05,1.0081549758100947,71.1414607826146,9.32897280197047,0.44567090710989454,0.3198762198637245
93.1,1.0131057764947293,71.19139679621732,9.231927232393337,0.4579783825034288,0.33541863199872757
93.15,1.017170254637917,71.24131985401388,9.148835994878793,0.48457736142548524,0.349617368706709
93.2,1.0203261714842358,71.29124270949504,9.08012365428712,0.5192172672770978,0.35837527967210575
93.25,1.0225637778408108,71.34117970690454,9.02427996348772,0.5545621947890405,0.35777117154038957
93.3,1.0238942983269272,71.39114534517925,8.979210550804694,0.583206516331526,0.3466724071285454
93.35,1.0243582304683234,71.44115342924559,8.942707178647291,0.5984776010261414,0.32758675552161065
93.4,1.0240172496499031,71.49121547123227,8.91250898596992,0.5952502312134977,0.30545012645436653
93.45,1.0229346509607053,71.54133870583172,8.886190944223832,0.5706773585322239,0.28484199376548125
93.5,1.0211537471696013,71.5915242963047,8.860801571256141,0.5246285867043818,0.2676593814984919
93.55,1.0186844947668527,71.64176643122815,8.832723885656925,0.4597447746100236,0.25288006996238627
93.6,1.0155143531936548,71.69205376255199,8.798180555643599,0.3809761954842453,0.23827071475942113
93.65,1.0116350210235001,71.74237242688173,8.753915884359703,0.29471290714157694,0.22302029869680406
93.7,1.0070560279820515,71.79270844878776,8.697299657177929,0.20784824310771396,0.2089254397181369
93.75,1.0017973607165485,71.84304890851772,8.626360072662726,0.12700616518451024,0.19909148283912273
93.8,0.9958773593533863,71.89338260855337,8.539968447521655,0.05788570778157012,0.19607121949863873
93.85,0.9892990653129439,71.94370013808259,8.438051616318768,0.004771082902490396,0.20114965817949926
93.9,0.9820402282746089,71.99399394348366,8.321964569664324,-0.029795539137503414,0.21400944039352873
93.95,0.974059120341452,72.044259366698,8.19487034744957,-0.04529545992755557,0.23253577108352266
94.0,0.965310111840722,72.09449565619511,8.061981944388872,-0.0433639207686057,0.25417571926494303
94.05,0.9557552546342571,72.14470604442062,7.929733944497533,-0.027700879766145877,0.2771327388783475
94.1,0.9453697349026032,72.19489724840714,7.803690973849584,-0.0037765004451230213,0.29936736910670586
94.15,0.9341477050093486,72.24507866620517,7.6857794869193095,0.02159993191887707,0.3172285581531198
94.2,0.9221043216416677,72.29526079821086,7.572523117562111,0.041011292604565326,0.32512079195782384
94.25,0.9092769517663586,72.34545302441059,7.457691139094794,0.047624349556870484,0.31884267254767024
94.3,0.8957296849179208,72.39566180127473,7.336135557317528,0.03629681285258678,0.30003186719482666
94.35,0.8815500712973291,72.44588943290807,7.20510299123744,0.004272119696385221,0.27643355102059863
94.4,0.86683378644167,72.49613340247669,7.064271325267643,-0.048437545749085334,0.25697280261260425
94.45,0.8516708099458781,72.54638676112417,6.9147432145544565,-0.1190764259321461,0.244817802324046
94.5,0.8361498972569014,72.59663927627146,6.7585169076313525,-0.2026097847239969,0.2372080012011539
94.55,0.8203704304311252,72.64687853414665,6.6011387837646796,-0.2923404512605206,0.23230883913439318
94.6,0.8044376420767914,72.6970908811007,6.453807602797605,-0.38057128446503924,0.23196169854547172
94.65,0.788444940139401,72.74726264886968,6.329766980070025,-0.4595235774518679,0.2364042906835615
94.7,0.7724713503268447,72.79738185206178,6.240131646133744,-0.5224360188528526,0.24187023390046133
94.75,0.7565987985908073,72.84744012522435,6.193749359572283,-0.5645004848128877,0.24446321988930161
94.8,0.7409289145599592,72.89743435213144,6.197879494617226,-0.5835038144930785,0.24296495533198587
94.85,0.725588004722399,72.94736736026739,6.256961685365574,-0.5801736306942348,0.23772023595777458
94.9,0.7107200126940835,72.99724747629554,6.370057957569249,-0.5581315633247421,0.2269419407975261
94.95,0.6964783270313013,73.04708730864029,6.5287244393595945,-0.5234587292210179,0.204740791031635
95.0,0.6830344361632571,73.09690220554933,6.718265492121361,-0.4839233373421294,0.16611600203855337
95.05,0.6705911284046112,73.14670854514385,6.922150358215872,-0.4478755041613754,0.11347702619111195
95.1,0.6593777272509546,73.19652172990294,7.125127426475526,-0.4230716734363217,0.05762407074790722
95.15,0.6496263701871846,73.2463540674325,7.3140851188535985,-0.41561314699541013,0.013226336848159357
95.2,0.6415418708428247,73.29621323232585,7.4790526349643764,-0.4290434678666135,-0.008034924710060993
95.25,0.6352782512732595,73.34610159964677,7.614277933016824,-0.4638259093317509,-0.0022756949879130673
95.3,0.6309297311364845,73.39601615121228,7.719324242376777,-0.5172810919286891,0.026732772847628643
95.35,0.6285366959219344,73.44594897734221,7.799760352159426,-0.5839523115456423,0.07137377165844325
95.4,0.6281013422236705,73.49588901845478,7.86529527242231,-0.6564462711660116,0.12262976647672269
95.45,0.629603817542384,73.54582442910682,7.9259867681688325,-0.7266114326876231,0.17053422172673227
95.5,0.6330143398281528,73.59574417752914,7.98942283625753,-0.7867195591918165,0.20611940624405892
95.55,0.6383021608013818,73.64563910829153,8.05996740527835,-0.8304263088078637,0.22426400033259142
95.6,0.6454390435528948,73.6955027708664,8.140052810086825,-0.8533604956724932,0.22552498147226513
95.65,0.6544020093212247,73.74533254441559,8.231547537402358,-0.8535398960780781,0.21610672079115764
95.7,0.6651741405932567,73.79513100801073,8.335112986898586,-0.8317387872822174,0.20479267493102138
95.75,0.6777368450227071,73.84490621394792,8.448804548651855,-0.7914902748405344,0.19812549039924984
95.8,0.6920561970006605,73.89467027722029,8.568745656269886,-0.7384597670975652,0.19805029162453722
95.85,0.7080759752866042,73.94443737616795,8.691129949968708,-0.6794976291250445,0.20341571083715415
95.9,0.7257177705586227,73.99422189367198,8.813049160520215,-0.6217380774368746,0.21246618253993604
95.95,0.7448776418917777,74.04403631311645,8.931483520658617,-0.5718207421813548,0.22464611654544508
96.0,0.7654182949735768,74.09388926949549,9.04207937223585,-0.5351538673866758,0.24027165289520763
96.05,0.787163109802278,74.14378448117044,9.139617559170565,-0.515174101241885,0.25827441956591746
96.1,0.8099010977548997,74.19372071433142,9.218951627852258,-0.512931918176206,0.27522969170834416
96.15,0.8333955600011134,74.24369185089449,9.276997634682827,-0.5268966720913931,0.2874550514539562
96.2,0.8573912559600013,74.29368711320544,9.314963609788473,-0.5529732260163727,0.2941321668320795
96.25,0.8816198481036943,74.34369214509402,9.33704431349473,-0.5851427228566445,0.29759335386855734
96.3,0.9057980406030121,74.39369048821337,9.347291026193245,-0.6165177934177977,0.30076549843799416
96.35,0.9296328816896331,74.44366571429856,9.347977226113462,-0.6404512762728644,0.30494050841543874
96.4,0.9528343923736438,74.49360348314684,9.340327270415282,-0.6513623332316834,0.31002993762020026
96.45,0.9751320833583234,74.54349323650514,9.326189669774331,-0.6452658527160119,0.3156443819197597
96.5,0.9962967397856024,74.59332983185662,9.308532913848255,-0.6202286733233329,0.3212448751603903
96.55,1.01615010661536,74.64311407410028,9.291151336081148,-0.5765872313990815,0.3264267531884095
96.6,1.034559058592195,74.69285194294903,9.278648221722896,-0.5168009997677154,0.3317984290164667
96.65,1.0514327062721058,74.74255380852117,9.275960746078297,-0.44516547534042455,0.3389516349613478
96.7,1.0667236303792478,74.79223396269614,9.286884131440404,-0.36747565829394385,0.3486326784203854
96.75,1.080417893908478,74.84190925731362,9.312600830420065,-0.2904114019671246,0.358003859744032
96.8,1.092525460371048,74.89159688604764,9.35192028111615,-0.22060161799510045,0.3611261302247148
96.85,1.103082028447325,74.94131234487861,9.402826230950813,-0.16367779608826719,0.35364618337576953
96.9,1.1121453071009704,74.9910676577578,9.462944010911327,-0.12358536399400623,0.3360477961534162
96.95,1.1197795848615297,75.04086988152959,9.528574898631254,-0.10217070784396005,0.3124576923086149
97.0,1.1260316030920252,75.09071942594507,9.594185823696206,-0.09882236484567515,0.2878292372431662
97.05,1.1309096576638722,75.1406089290877,9.653532363621167,-0.11024735374983069,0.2665662790301286
97.1,1.1343812496354975,75.19052460304853,9.700799170141936,-0.13086299026860437,0.25160876506967383
97.15,1.1363840582642948,75.24044925797956,9.730480988246871,-0.15376992326218802,0.2427818939734929
97.2,1.1368449577767337,75.29036546603933,9.737788726350882,-0.17181094012406978,0.23694774849891156
97.25,1.135702112991665,75.34025810401945,9.720465083416725,-0.17841558862249363,0.23076097480190905
97.3,1.132916809266641,75.39011570456854,9.68213454650751,-0.16809892268575338,0.22421345564155942
97.35,1.1284740563304307,75.43993108488682,9.634088056079161,-0.13692027591064276,0.22252234337909577
97.4,1.1223807747364358,75.48970262023632,9.590149815296563,-0.08347111870375022,0.23130842147611635
97.45,1.1146664245794502,75.5394355755489,9.560923133585801,-0.009678510271541324,0.2502630635869282
97.5,1.1053901092115757,75.5891418058638,9.553760078741838,0.07945617895077525,0.2745838611197411
97.55,1.0946452114580747,75.63883782295196,9.574277004049433,0.17677735557473237,0.2999385164851216
97.6,1.0825512607002734,75.68854227937885,9.625249506957783,0.27389479309558973,0.3228226999182498
97.65,1.0692445169365459,75.73827343971702,9.705452198184751,0.3622150118022796,0.33900819835530205
97.7,1.0548753719676174,75.788047067744,9.809132225909401,0.4339896460475185,0.34315441583285067
97.75,1.039612874371611,75.83787480460813,9.92663991162619,0.48331360381420896,0.3310265375572276
97.8,1.023646827157106,75.88776267354854,10.04757067089539,0.5071794435010337,0.30347958457901036
97.85,1.0071780618821853,75.93771031616902,10.162991310270849,0.5060512709308743,0.266414357067613
97.9,0.9904064511993333,75.98771153041992,10.265336441021239,0.4836469094426685,0.22739933626041442
97.95,0.9735215848357358,76.03775540774326,10.348734828045675,0.4463209369339227,0.19388865363380467
98.0,0.9566877222790222,76.08782722345309,10.409866595974604,0.4023221703598327,0.17259100841075872
98.05,0.9400243586011641,76.13790921899552,10.448037183281981,0.36089347356684254,0.16834704439038817
98.1,0.9236003046228451,76.18798256639002,10.464880383117766,0.3311392277793907,0.1831274537983047
98.15,0.907440418347424,76.23803023732604,10.463977978605877,0.3207835621653807,0.21505392348007735
98.2,0.8915378622868438,76.28803953022249,10.4503660315366,0.3350722258497877,0.2578475011970666
98.25,0.8758745450410153,76.33800395989245,10.430056011280021,0.37600018022873244,0.302386194437198
98.3,0.8604387381351619,76.38792387796775,10.409552068962105,0.4420400058669362,0.339937094296429
98.35,0.8452359509046179,76.43780592199556,10.395060641310533,0.5283271906961975,0.3649812492827264
98.4,0.8302980778003725,76.48766202419245,10.39141105695819,0.627181169811015,0.37620109295154913
98.45,0.8156904021714888,76.5375081315227,10.401507432096597,0.7290070597385793,0.37575179412249643
98.5,0.801511601032438,76.58736235110638,10.426716940228077,0.823575296553505,0.36784198892586567
98.55,0.7878902928079607,76.63724288682839,10.467053323518902,0.901328300427602,0.3569868957762139
98.6,0.7749793749658279,76.68716610054743,10.520548832722346,0.9544264369486333,0.34593623480002145
98.65,0.7629421385072555,76.73714423324019,10.58269612080668,0.9775861860745033,0.33484229355302786
98.7,0.7519388945455623,76.78718343497638,10.646086961374545,0.9686286296877371,0.3217166741069788
98.75,0.742120237343268,76.83728278370383,10.701046065823139,0.9288066671865984,0.3035052183983763
98.8,0.7336227287222135,76.8874340911402,10.738365593783607,0.8629934687493434,0.279357519990353
98.85,0.7265624797291909,76.93762272824348,10.751121288914321,0.7792123743301705,0.25381841384921183
98.9,0.7210291022069537,76.98782963170956,10.7342881057244,0.6875053578250131,0.23611959754720122
98.95,0.7170774312205792,77.03803381705768,10.684970718095574,0.598754820671125,0.23535751854713424
99.0,0.7147164477444674,77.08821491019849,10.603167990035537,0.5234637291163388,0.25522711183345487
99.05,0.7139065959876552,77.13835552812057,10.491741206194103,0.4704448954994205,0.29238365615220907
99.1,0.7145679746730353,77.18844323032977,10.355765257890267,0.4457123761972626,0.338038857654227
99.15,0.7165934596972846,77.23847180247088,10.201812115556212,0.4517525521884871,0.38121962676877863
99.2,0.7198678993853472,77.2884420528262,10.037295715604024,0.48713529947692796,0.4127660159932798
99.25,0.7242922790315066,77.33836205964013,9.869915193033556,0.5465579823530069,0.42865076352856046
99.3,0.7297958668307089,77.38824636755763,9.707526636867698,0.6214760770777161,0.4308880160291723
99.35,0.7363305381239514,77.43811425303389,9.557288822748855,0.701146112306326,0.4241101930394805
99.4,0.743868647417222,77.4879879006576,9.423626298172005,0.7737540623279157,0.41129457000197683
99.45,0.7524048630033472,77.53788992402515,9.30708931732112,0.8277500381310866,0.39345962690302794
99.5,0.7619469004129469,77.58783980651523,9.205603237055133,0.8535203757158565,0.3719794862992111
99.55,0.7725025609595154,77.637850920929,9.11637921452087,0.8448561319420749,0.34968634232305146
99.6,0.7840710749585903,77.68792918809707,9.036580735677282,0.7997254692697379,0.3296703755775292
99.65,0.7966395152104128,77.73807310848119,8.962944610436852,0.720350494219431,0.3133015020040302
99.7,0.8101779861312755,77.78827439262221,8.891021614560078,0.6127683515162963,0.29924360319107557
99.75,0.8246370092869941,77.83851923459726,8.814966695464793,0.4860137369398906,0.2842263898463182
99.8,0.8399476271341865,77.88878972852326,8.728593864550708,0.3511561499712193,0.26519853642589847
99.85,0.8560238265886848,77.93906563308899,8.627741215163363,0.22023481087943586,0.24248062232064557
99.9,0.872761558936972,77.98932629139382,8.51317702873022,0.10510628400768326,0.2226222981746457
99.95,0.8900277615320612,78.0395526286103,8.391273134369994,0.016177926718896483,0.21584751001184968
100.0,0.907654548666488,78.08973040288983,8.270787990348147,-0.03913879789063318,0.22788232283852874
100.05,0.9254457058275902,78.1398531920916,8.158928307285146,-0.05777408081012947,0.2548277083482435
100.1,0.9431887557210047,78.18992325778964,8.059820142765643,-0.04149297265876685,0.28481770200098677
100.15,0.9606711679403358,78.23995062560311,7.97570447740143,0.003525264689794754,0.3043191702970322
100.2,0.9777026955502792,78.28995164061813,7.908450907686783,0.0675910167118452,0.304913291521813
100.25,0.9941321774957967,78.33994714466404,7.859052719870733,0.13866191626540628,0.2857597240572558
100.3,1.009849255911364,78.38996012525136,7.826192149985561,0.20375498299185785,0.25140676961306374
100.35,1.0247786740452935,78.44001312348709,7.805931292575096,0.2505008568038469,0.20896534513450044
100.4,1.038871462902412,78.49012529278666,7.792041596276653,0.2686272477011058,0.1673003578801435
100.45,1.052091446791931,78.54030971956372,7.775666139380641,0.25117732165115003,0.13559983638521197
100.5,1.0643953881534765,78.5905716045872,7.746264541060094,0.19548980791803713,0.1195783986963989
100.55,1.0757132453724805,78.64090695095315,7.69469615253694,0.10378807443731085,0.11991745485670229
100.6,1.0859409645565081,78.69130224219255,7.615522679160934,-0.01696360828600396,0.1342167802243748
100.65,1.094945819838123,78.74173594402696,7.5090169248405365,-0.15589650856687015,0.1599503931342642
100.7,1.1025744008838683,78.79218162800034,7.38199624097644,-0.2995752558233393,0.1941580479273976
100.75,1.1086637741909282,78.84261189776578,7.244354092317607,-0.4338294605491517,0.23029619123841014
100.8,1.1130567333003527,78.89300166913821,7.105565767816576,-0.5457070441755284,0.25975368377265073
100.85,1.115613207850017,78.94333044794847,6.974145465226131,-0.6250599795997538,0.2760851862576638
100.9,1.1162206563535566,78.99358451600125,6.857503886404301,-0.6657464641447527,0.27700735330748444
100.95,1.1148032123723786,79.04375859995139,6.760935674045736,-0.6664170492810664,0.26443671005201164
101.0,1.111323390929168,79.0938562474598,6.687280048527742,-0.6306613881343022,0.24352967555939647
101.05,1.105778488017067,79.1438891254294,6.637888399274823,-0.5664683274545048,0.2209241829717485
101.1,1.0981925349439567,79.19387513921458,6.613459339666999,-0.4850931070266833,0.2022304947561851
101.15,1.088607704243024,79.2438355763743,6.614391460562221,-0.39951934403451506,0.18976275652219146
101.2,1.0770836481272188,79.29379224711995,6.640883010868394,-0.3228272268598991,0.18206915342523253
101.25,1.0637005447901533,79.34376460902912,6.692142232650603,-0.266662759544642,0.17530113772970937
101.3,1.048559782608843,79.3937670161637,6.765437093272134,-0.23991350484791069,0.1652471017491227
101.35,1.0317845495494138,79.44380670523053,6.856011995466928,-0.24770933175338902,0.14950852930462966
101.4,1.0135200506961886,79.49388272619854,6.957740423351497,-0.29083132157565933,0.12896104094566072
101.45,0.9939326410386912,79.54398618515582,7.064224229736019,-0.3656398180945826,0.10763846825353816
101.5,0.9732003720987283,79.59410129385839,7.170105383283335,-0.46448980801878953,0.09111691187269241
101.55,0.951497921271143,79.6442069422946,7.272128905913393,-0.5766119945276094,0.08432118163608689
101.6,0.9289874258710612,79.69427896835155,7.3697550712959945,-0.6894037091599188,0.08975898572395406
101.65,0.9058191085141094,79.74429315601341,7.464885323020197,-0.7899948976660021,0.10629692371470313
101.7,0.8821406555319206,79.79422873065528,7.560855744131052,-0.8669008059986283,0.12856397629210298
101.75,0.8581112384584613,79.84407137795864,7.661743945918771,-0.911480548044495,0.14863404844303119
101.8,0.8339134502913184,79.89381488329295,7.772111346664807,-0.9189654272380697,0.15995211086459027
101.85,0.809765046427782,79.94346190721885,7.8970213814382255,-0.889010408934957,0.16097395450299196
101.9,0.7859257176778047,79.99302426089692,8.041277883771864,-0.8257977558667748,0.15540888676625803
101.95,0.7626982955874437,80.0425226876629,8.207131064216862,-0.7377807775171742,0.1494445605741383
102.0,0.7404235688288389,80.09198570599541,8.390608373679889,-0.637049733453808,0.14715672586192194
102.05,0.7194606265789265,80.14144656722063,8.580430552404053,-0.5378187421884277,0.14641245303352446
102.1,0.7001603086890829,80.19093801460897,8.76366988696484,-0.45391643970054785,0.14231297570913487
102.15,0.68284127041181,80.24048667549339,8.930892382104178,-0.39643452585755923,0.13329109981387133
102.2,0.6677706836288281,80.29010916599817,9.076646923994142,-0.3722172012295109,0.1223963282081871
102.25,0.6551494924876557,80.33981032885121,9.198115544475797,-0.3831056152721308,0.11489896510834913
102.3,0.6451061856409063,80.38958371576066,9.293301414039448,-0.4259427384114386,0.11418817678343289
102.35,0.6377129609895444,80.43941436106108,9.3611319245748,-0.49326961313873874,0.12074395037440608
102.4,0.6330116578294577,80.4892823664473,9.403901713294063,-0.574406892657957,0.13563560365060418
102.45,0.6310119915301112,80.53916544473557,9.428130006057774,-0.6567431936673795,0.16093851342694365
102.5,0.6316731808842431,80.58904113714334,9.44200465448971,-0.7274011282292047,0.1951578310350052
102.55,0.6348964644598467,80.63888899007449,9.452838147740191,-0.7749685693622318,0.23110001204390815
102.6,0.6405412877352938,80.68869282573843,9.466061028686147,-0.7909730919351968,0.2585394228593661
102.65,0.6484610494607397,80.73844327263758,9.485778992570454,-0.7709144092070288,0.26958169367146906
102.7,0.658527748962874,80.78813915977621,9.51621464332593,-0.7146327672937913,0.26304526898109065
102.75,0.6706374253342933,80.83778765041184,9.56236541549754,-0.626160954707982,0.24495396497307342
102.8,0.6847057358837161,80.88740343682682,9.629451854755425,-0.5132237253149142,0.22583625977028077
102.85,0.7006569587732572,80.93700715849704,9.720644442961387,-0.38654105883789297,0.21510624249870872
102.9,0.7184073127585501,80.98662289887507,9.83417887697821,-0.25883602988532856,0.2152214153702505
102.95,0.7378556410028269,81.03627479924052,9.962900668980105,-0.14327909101155137,0.22101036064067778
103.0,0.7588900703476807,81.08598373860679,10.096687566697781,-0.05161487342921686,0.22461101827325125
103.05,0.781391809427002,81.13576403936052,10.225779906551024,0.007635139464005197,0.22173011009305096
103.1,0.8052291660673648,81.18562088519046,10.342414473159804,0.030409958263824078,0.21437765344009252
103.15,0.8302566322744225,81.23555017724124,10.439940446803742,0.01738151511542238,0.2087398647724728
103.2,0.8563120161883238,81.28554001025981,10.511025408243682,-0.026492296062241436,0.21019730306139103
103.25,0.8832070574206722,81.33557231681658,10.547018727286554,-0.09270935101000678,0.21885886804412705
103.3,0.9107196818639428,81.38562423162507,10.540467581825178,-0.16997871869480907,0.23016559065178302
103.35,0.9385918858985829,81.43566957253063,10.489343969617215,-0.24513938881467198,0.23982804475373348
103.4,0.9665422945077655,81.48568163987365,10.399421568453205,-0.30461273555434665,0.24812418709623285
103.45,0.9942850131927407,81.53563693803724,10.28312233256405,-0.3362996324511008,0.2605527377548365
103.5,1.0215350558413263,81.5855187567015,10.154731912583252,-0.3316343488720327,0.28262830356050184
103.55,1.0480068556460262,81.63531979865134,10.026254998843944,-0.28709140314715736,0.31388852605763456
103.6,1.0734219636449556,81.68504296954183,9.907633880247465,-0.20447464435880733,0.34818445077027077
103.65,1.0975254781000332,81.73470054326599,9.808322272411868,-0.09035624528233588,0.3781676148354563
103.7,1.1201019847430829,81.78431250879235,9.736339814666742,0.04473154250397161,0.398104059059889
103.75,1.1409840008427332,81.83390404273175,9.696885034173466,0.18754477794283578,0.405040598991531
103.8,1.1600557541732364,81.88350226983412,9.69267671228789,0.32396894559182204,0.40036848124015595
103.85,1.177246592590499,81.9331327223948,9.724125618295362,0.44093275552133193,0.3891465517670155
103.9,1.1925113561205134,81.98281588270909,9.788168027389126,0.5278913626631547,0.37585771989257827
103.95,1.2058148990311424,82.03256461784784,9.877747565874262,0.5779461263693484,0.36138520314478745
104.0,1.2171252568770126,82.08238276534584,9.982946576506738,0.5886502466789285,0.3437434212136326
104.05,1.2264094813906414,82.13226433362746,10.094112851856561,0.5625846684815486,0.3217373033776246
104.1,1.233627631776047,82.18219360397262,10.204892273365358,0.5073958490502491,0.2974417064665456
104.15,1.2387309904476829,82.23214722970708,10.312465143976471,0.4347588173944933,0.2752589960873741
104.2,1.2416694498242675,82.28209815157695,10.415934793344265,0.3584662456571006,0.25958955455357596
104.25,1.2424014557390195,82.33201982859057,10.51492052075932,0.29232340648575866,0.2528410228938596
104.3,1.240907310685059,82.38189018674335,10.6093145413287,0.24829591798630057,0.2549999973031862
104.35,1.2372050466168771,82.4316950983367,10.699660645797858,0.2350472722310385,0.26404174334087777
104.4,1.2313548509046175,82.4814301259202,10.787147206144736,0.25698826454509544,0.27627269999650134
104.45,1.2234500017897494,82.53110015742536,10.873091807101963,0.3138889986835832,0.28749811728685615
104.5,1.2136140097515795,82.58071855056221,10.958346002031359,0.4009725477699891,0.29455061874160116
104.55,1.2020069167712524,82.63030626647242,11.042960941735267,0.5094957895324255,0.29614469772045454
104.6,1.1888222706893505,82.67988968887529,11.126135429514227,0.6279026620031941,0.2932838388819855
104.65,1.1742731575629444,82.72949719307282,11.206456012711879,0.7434146860747795,0.2890407783489532
104.7,1.1585774754062856,82.77915570003455,11.282157732787315,0.8437272876944485,0.286895055666076
104.75,1.1419467682962805,82.82888781155853,11.351352782740896,0.9185710615204049,0.28886672030468163
104.8,1.124579672601525,82.87870958382112,11.412255547101054,0.9609724883036277,0.29516678670615126
104.85,1.1066578231031525,82.92862918638242,11.462861515866804,0.9679816706963725,0.30444499008517845
104.9,1.088340748967837,82.97864645834903,11.500494992635089,0.940811089741453,0.3139812678983531
104.95,1.069757929146331,83.02875271070475,11.522128253702084,0.884590345739547,0.3208181434295074
105.0,1.051001942297999,83.07893109878933,11.524975314613274,0.807756669572961,0.3230558797146575
105.05,1.032127826007412,83.12915822840692,11.506966994474217,0.7210721848972829,0.32045877464687794
105.1,1.0131588033313426,83.17940673217628,11.467430516943619,0.6364259801996094,0.31489496330683275
105.15,0.9940960866466702,83.22964856414252,11.407038248210911,0.5653270908344136,0.3104754965520918
105.2,0.9749286864255117,83.27985853357994,11.3267241566784,0.5172664310103599,0.3121969149334278
105.25,0.9556423137770764,83.33001739907505,11.227617190152623,0.4985054887259028,0.32335708485416176
105.3,0.9362305618716475,83.38011413954221,11.112183439947895,0.5114021484696023,0.34429283884873235
105.35,0.9167086772254541,83.43014722910418,10.984677358467177,0.5541197301907843,0.3728206045010692
105.4,0.8971253832694718,83.48012457287444,10.850537373322197,0.6207657775376303,0.40546433358860595
105.45,0.8775640581233358,83.53006169842864,10.714881308673641,0.7020425635096009,0.43816574613274006
105.5,0.8581373380281201,83.579978922198,10.580949883821896,0.7863752508894457,0.4664094594923604
105.55,0.8389846739016483,83.6298983655325,10.449900674602654,0.8614363932574892,0.48650611664971316
105.6,0.8202668805780281,83.67984072821659,10.321711730882765,0.9158795726392873,0.4973951674356188
105.65,0.8021505522992323,83.72982205120354,10.195649779867,0.9408758808613003,0.5004275253768103
105.7,0.7847996552512337,83.77985201095134,10.069998224030721,0.9310778010694308,0.4974833041270522
105.75,0.7683764302116799,83.82993345340017,9.94191031955963,0.8851071974436853,0.4896168222049963
105.8,0.7530353108424843,83.88006167270969,9.807956022310362,0.8057847854321586,0.477711141159978
105.85,0.7389186084155271,83.93022479867767,9.665179043381382,0.6998643262524743,0.46388802741721624
105.9,0.7261549113182019,83.98040576702009,9.511872763447561,0.5771651813302129,0.4510522188382682
